,author1,,author2,,code,code2,,type,acc,L95,U95,p_baseline,p_lexico,t_lexico,t_baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,12,Paul Mason,,Marina HydePaul Masonlexico_syntactic,Paul MasonMarina Hydelexico_syntactic,,lexico_syntactic,0.99375,0.976397218,1,1.54E-07,1,0,79,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,12,Paul Mason,,Marina HydePaul Masoncoref,Paul MasonMarina Hydecoref,,coref,0.567351713,0.505196199,0.629507227,0.039606638,8.02E-08,-18.34538869,3.008555807,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,12,Paul Mason,,Marina HydePaul Masonvoice,Paul MasonMarina Hydevoice,,voice,0.695012531,0.610682808,0.779342254,0.003024858,1.12E-05,-9.633694818,6.420530861,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,12,Paul Mason,,Marina HydePaul Masoncoref+voice,Paul MasonMarina Hydecoref+voice,,coref+voice,0.645263158,0.492955979,0.797570337,0.057098672,0.000229843,-6.311818765,2.648037907,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,12,Paul Mason,,Marina HydePaul Masonlexico+voice+coref,Paul MasonMarina Hydelexico+voice+coref,,lexico+voice+coref,0.99375,0.976397218,1,1.54E-07,1,0,79,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,12,Paul Mason,,Marina HydePaul Masonlexico+voice,Paul MasonMarina Hydelexico+voice,,lexico+voice,1,1,1,0,0.346593507,1,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,12,Paul Mason,,Marina HydePaul Masonlexico+coref,Paul MasonMarina Hydelexico+coref,,lexico+coref,0.99375,0.976397218,1,1.54E-07,1,0,79,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,13,Simon Jenkins,,Marina HydeSimon Jenkinslexico_syntactic,Simon JenkinsMarina Hydelexico_syntactic,,lexico_syntactic,0.992854442,0.984751274,1,7.38E-09,1,0,168.8701761,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,13,Simon Jenkins,,Marina HydeSimon Jenkinscoref,Simon JenkinsMarina Hydecoref,,coref,0.668607293,0.581755741,0.755458846,0.005730307,6.70E-06,-10.32061666,5.389988814,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,13,Simon Jenkins,,Marina HydeSimon Jenkinsvoice,Simon JenkinsMarina Hydevoice,,voice,0.720465422,0.647550108,0.793380735,0.001101797,6.76E-06,-10.30847839,8.394809116,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,13,Simon Jenkins,,Marina HydeSimon Jenkinscoref+voice,Simon JenkinsMarina Hydecoref+voice,,coref+voice,0.678933307,0.609984254,0.74788236,0.001966688,1.52E-06,-12.55459332,7.205298404,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,13,Simon Jenkins,,Marina HydeSimon Jenkinslexico+voice+coref,Simon JenkinsMarina Hydelexico+voice+coref,,lexico+voice+coref,0.988203279,0.970517681,1,1.74E-07,0.525469567,-0.663821231,76.64256528,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,13,Simon Jenkins,,Marina HydeSimon Jenkinslexico+voice,Simon JenkinsMarina Hydelexico+voice,,lexico+voice,0.983496745,0.961690494,1,4.17E-07,0.296481481,-1.116836551,61.56042797,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,13,Simon Jenkins,,Marina HydeSimon Jenkinslexico+coref,Simon JenkinsMarina Hydelexico+coref,,lexico+coref,0.978621398,0.959548934,0.997693861,2.54E-07,0.092963145,-1.906977928,69.67458819,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,14,Suzanne Moore,,Marina HydeSuzanne Moorelexico_syntactic,Suzanne MooreMarina Hydelexico_syntactic,,lexico_syntactic,0.974758893,0.941782715,1,2.34E-06,1,0,39.97255189,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,14,Suzanne Moore,,Marina HydeSuzanne Moorecoref,Suzanne MooreMarina Hydecoref,,coref,0.664169396,0.585383269,0.742955522,0.004435269,7.90E-06,-10.0965424,5.785375379,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,14,Suzanne Moore,,Marina HydeSuzanne Moorevoice,Suzanne MooreMarina Hydevoice,,voice,0.650765293,0.557967889,0.743562696,0.010733399,1.66E-05,-9.134122333,4.510811097,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,14,Suzanne Moore,,Marina HydeSuzanne Moorecoref+voice,Suzanne MooreMarina Hydecoref+voice,,coref+voice,0.692354225,0.628102433,0.756606018,0.001144308,4.58E-06,-10.85684849,8.312000735,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,14,Suzanne Moore,,Marina HydeSuzanne Moorelexico+voice+coref,Suzanne MooreMarina Hydelexico+voice+coref,,lexico+voice+coref,0.981996989,0.959158813,1,5.08E-07,0.629865819,0.50099562,58.59654433,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,14,Suzanne Moore,,Marina HydeSuzanne Moorelexico+voice,Suzanne MooreMarina Hydelexico+voice,,lexico+voice,0.983106719,0.961941865,1,3.71E-07,0.570517537,0.591499834,63.37484071,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,14,Suzanne Moore,,Marina HydeSuzanne Moorelexico+coref,Suzanne MooreMarina Hydelexico+coref,,lexico+coref,0.969865613,0.933777073,1,3.50E-06,0.788127107,-0.277912087,36.14876385,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,15,Will Hutton,,Marina HydeWill Huttonlexico_syntactic,Will HuttonMarina Hydelexico_syntactic,,lexico_syntactic,0.973651515,0.942435926,1,1.90E-06,1,0,42.12854703,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,15,Will Hutton,,Marina HydeWill Huttoncoref,Will HuttonMarina Hydecoref,,coref,0.767248353,0.731494065,0.803002641,3.19E-05,2.05E-06,-12.07385174,20.75276613,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,15,Will Hutton,,Marina HydeWill Huttonvoice,Will HuttonMarina Hydevoice,,voice,0.870944005,0.840488312,0.901399698,4.56E-06,0.000180605,-6.538683906,33.81652383,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,15,Will Hutton,,Marina HydeWill Huttoncoref+voice,Will HuttonMarina Hydecoref+voice,,coref+voice,0.840824111,0.798834819,0.882813402,2.30E-05,0.000107326,-7.04853128,22.53620855,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,15,Will Hutton,,Marina HydeWill Huttonlexico+voice+coref,Will HuttonMarina Hydelexico+voice+coref,,lexico+voice+coref,0.995454545,0.98283434,1,4.25E-08,0.109908867,1.79787796,109,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,15,Will Hutton,,Marina HydeWill Huttonlexico+voice,Will HuttonMarina Hydelexico+voice,,lexico+voice,0.987287879,0.972826803,1,7.83E-08,0.303115441,1.100517555,93.55652638,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,15,Will Hutton,,Marina HydeWill Huttonlexico+coref,Will HuttonMarina Hydelexico+coref,,lexico+coref,0.98219697,0.958704134,1,5.68E-07,0.560492107,0.607296194,56.98730654,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,16,Zoe Williams,,Marina HydeZoe Williamslexico_syntactic,Zoe WilliamsMarina Hydelexico_syntactic,,lexico_syntactic,0.958637363,0.895748241,1,3.51E-05,1,0,20.24804022,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,16,Zoe Williams,,Marina HydeZoe Williamscoref,Zoe WilliamsMarina Hydecoref,,coref,0.70232967,0.527012672,0.877646669,0.032768234,0.005084737,-3.820689531,3.204237049,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,16,Zoe Williams,,Marina HydeZoe Williamsvoice,Zoe WilliamsMarina Hydevoice,,voice,0.547747253,0.430422184,0.665072322,0.321676772,2.65E-05,-8.569989789,1.129917306,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,16,Zoe Williams,,Marina HydeZoe Williamscoref+voice,Zoe WilliamsMarina Hydecoref+voice,,coref+voice,0.650194139,0.523136299,0.77725198,0.030443003,0.00030912,-6.040598178,3.282015352,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,16,Zoe Williams,,Marina HydeZoe Williamslexico+voice+coref,Zoe WilliamsMarina Hydelexico+voice+coref,,lexico+voice+coref,0.971245421,0.917915241,1,1.64E-05,0.682364776,0.424531586,24.53370762,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,16,Zoe Williams,,Marina HydeZoe Williamslexico+voice,Zoe WilliamsMarina Hydelexico+voice,,lexico+voice,0.975091575,0.930831063,1,7.55E-06,0.568891022,0.59405173,29.80231418,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Marina Hyde,16,Zoe Williams,,Marina HydeZoe Williamslexico+coref,Zoe WilliamsMarina Hydelexico+coref,,lexico+coref,0.967091575,0.929997649,1,3.99E-06,0.756083195,0.321482893,34.96136001,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,12,Paul Mason,,Oliver BurkemanPaul Masonlexico_syntactic,Paul MasonOliver Burkemanlexico_syntactic,,lexico_syntactic,0.954166667,0.895812169,1,2.71E-05,1,0,21.60876823,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,12,Paul Mason,,Oliver BurkemanPaul Masoncoref,Paul MasonOliver Burkemancoref,,coref,0.702777778,0.532231981,0.873323574,0.029900505,0.00472691,-3.872156076,3.301174111,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,12,Paul Mason,,Oliver BurkemanPaul Masonvoice,Paul MasonOliver Burkemanvoice,,voice,0.788888889,0.647387803,0.930389975,0.004777218,0.017122697,-2.998042311,5.66839565,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,12,Paul Mason,,Oliver BurkemanPaul Masoncoref+voice,Paul MasonOliver Burkemancoref+voice,,coref+voice,0.7875,0.691559513,0.883440487,0.001140096,0.003340441,-4.120816918,8.320032465,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,12,Paul Mason,,Oliver BurkemanPaul Masonlexico+voice+coref,Paul MasonOliver Burkemanlexico+voice+coref,,lexico+voice+coref,0.941666667,0.86809556,1,7.59E-05,0.721282871,-0.369585703,16.6677289,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,12,Paul Mason,,Oliver BurkemanPaul Masonlexico+voice,Paul MasonOliver Burkemanlexico+voice,,lexico+voice,0.977777778,0.916078998,1,2.77E-05,0.46234697,0.771930236,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,12,Paul Mason,,Oliver BurkemanPaul Masonlexico+coref,Paul MasonOliver Burkemanlexico+coref,,lexico+coref,0.952777778,0.872258506,1,9.83E-05,0.970017364,-0.038778337,15.61256845,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,13,Simon Jenkins,,Oliver BurkemanSimon Jenkinslexico_syntactic,Simon JenkinsOliver Burkemanlexico_syntactic,,lexico_syntactic,0.94384517,0.860090996,1,0.000124176,1,0,14.71343688,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,13,Simon Jenkins,,Oliver BurkemanSimon Jenkinscoref,Simon JenkinsOliver Burkemancoref,,coref,0.66329275,0.557861046,0.768724455,0.012644003,0.000412197,-5.78491459,4.300161519,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,13,Simon Jenkins,,Oliver BurkemanSimon Jenkinsvoice,Simon JenkinsOliver Burkemanvoice,,voice,0.832058406,0.752280764,0.911836048,0.000320249,0.027784987,-2.683266794,11.5563949,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,13,Simon Jenkins,,Oliver BurkemanSimon Jenkinscoref+voice,Simon JenkinsOliver Burkemancoref+voice,,coref+voice,0.772327233,0.709704107,0.834950359,0.000269876,0.001865368,-4.553665186,12.07384022,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,13,Simon Jenkins,,Oliver BurkemanSimon Jenkinslexico+voice+coref,Simon JenkinsOliver Burkemanlexico+voice+coref,,lexico+voice+coref,0.936284195,0.854698967,1,0.000119823,0.861975622,-0.179542886,14.84728496,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,13,Simon Jenkins,,Oliver BurkemanSimon Jenkinslexico+voice,Simon JenkinsOliver Burkemanlexico+voice,,lexico+voice,0.943784195,0.859375033,1,0.000128115,0.998898895,-0.001423723,14.59725977,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,13,Simon Jenkins,,Oliver BurkemanSimon Jenkinslexico+coref,Simon JenkinsOliver Burkemanlexico+coref,,lexico+coref,0.936284195,0.854698967,1,0.000119823,0.861975622,-0.179542886,14.84728496,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,14,Suzanne Moore,,Oliver BurkemanSuzanne Moorelexico_syntactic,Suzanne MooreOliver Burkemanlexico_syntactic,,lexico_syntactic,0.983333333,0.949605588,1,2.38E-06,1,0,39.78767175,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,14,Suzanne Moore,,Oliver BurkemanSuzanne Moorecoref,Suzanne MooreOliver Burkemancoref,,coref,0.688238095,0.528721056,0.847755134,0.030605811,0.001020334,-5.025129782,3.276344276,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,14,Suzanne Moore,,Oliver BurkemanSuzanne Moorevoice,Suzanne MooreOliver Burkemanvoice,,voice,0.840880952,0.768213708,0.913548196,0.000200567,0.001139473,-4.936918183,13.02426236,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,14,Suzanne Moore,,Oliver BurkemanSuzanne Moorecoref+voice,Suzanne MooreOliver Burkemancoref+voice,,coref+voice,0.785690476,0.666459186,0.904921766,0.002651123,0.002201177,-4.428577364,6.652649011,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,14,Suzanne Moore,,Oliver BurkemanSuzanne Moorelexico+voice+coref,Suzanne MooreOliver Burkemanlexico+voice+coref,,lexico+voice+coref,0.942857143,0.873161321,1,6.06E-05,0.184721742,-1.451415145,17.64192619,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,14,Suzanne Moore,,Oliver BurkemanSuzanne Moorelexico+voice,Suzanne MooreOliver Burkemanlexico+voice,,lexico+voice,0.978571429,0.946846653,1,1.94E-06,0.782489786,-0.285532244,41.88295379,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,14,Suzanne Moore,,Oliver BurkemanSuzanne Moorelexico+coref,Suzanne MooreOliver Burkemanlexico+coref,,lexico+coref,0.964285714,0.926872352,1,4.23E-06,0.324448783,-1.049885944,34.45463614,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,15,Will Hutton,,Oliver BurkemanWill Huttonlexico_syntactic,Will HuttonOliver Burkemanlexico_syntactic,,lexico_syntactic,0.952623377,0.889476997,1,3.76E-05,1,0,19.9011244,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,15,Will Hutton,,Oliver BurkemanWill Huttoncoref,Will HuttonOliver Burkemancoref,,coref,0.746336672,0.591312587,0.901360757,0.011584115,0.009066767,-3.42158072,4.41183218,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,15,Will Hutton,,Oliver BurkemanWill Huttonvoice,Will HuttonOliver Burkemanvoice,,voice,0.923926159,0.824831923,1,0.000287726,0.516853433,-0.67807405,11.8776606,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,15,Will Hutton,,Oliver BurkemanWill Huttoncoref+voice,Will HuttonOliver Burkemancoref+voice,,coref+voice,0.855776279,0.745579927,0.96597263,0.00085695,0.067123576,-2.117137578,8.963938424,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,15,Will Hutton,,Oliver BurkemanWill Huttonlexico+voice+coref,Will HuttonOliver Burkemanlexico+voice+coref,,lexico+voice+coref,0.990890269,0.975375092,1,1.01E-07,0.140913439,1.63393677,87.84494513,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,15,Will Hutton,,Oliver BurkemanWill Huttonlexico+voice,Will HuttonOliver Burkemanlexico+voice,,lexico+voice,0.961714286,0.8932169,1,4.80E-05,0.79330616,0.270927211,18.71493861,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,15,Will Hutton,,Oliver BurkemanWill Huttonlexico+coref,Will HuttonOliver Burkemanlexico+coref,,lexico+coref,0.957168831,0.892512749,1,3.97E-05,0.892395463,0.139640659,19.6316281,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,16,Zoe Williams,,Oliver BurkemanZoe Williamslexico_syntactic,Zoe WilliamsOliver Burkemanlexico_syntactic,,lexico_syntactic,0.894111888,0.768572962,1,0.000954224,1,0,8.716260847,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,16,Zoe Williams,,Oliver BurkemanZoe Williamscoref,Zoe WilliamsOliver Burkemancoref,,coref,0.584381248,0.487269915,0.681492582,0.073356919,0.000632165,-5.41818364,2.412487765,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,16,Zoe Williams,,Oliver BurkemanZoe Williamsvoice,Zoe WilliamsOliver Burkemanvoice,,voice,0.661356643,0.525616242,0.797097044,0.029922151,0.008136545,-3.495165435,3.300401794,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,16,Zoe Williams,,Oliver BurkemanZoe Williamscoref+voice,Zoe WilliamsOliver Burkemancoref+voice,,coref+voice,0.610879565,0.438887778,0.782871352,0.147964927,0.006103326,-3.69305195,1.78991701,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,16,Zoe Williams,,Oliver BurkemanZoe Williamslexico+voice+coref,Zoe WilliamsOliver Burkemanlexico+voice+coref,,lexico+voice+coref,0.899439523,0.824231623,0.974647424,0.000123096,0.921976765,0.101076889,14.74608259,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,16,Zoe Williams,,Oliver BurkemanZoe Williamslexico+voice,Zoe WilliamsOliver Burkemanlexico+voice,,lexico+voice,0.886111888,0.745499056,1,0.001589285,0.909104266,-0.117833644,7.623902072,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oliver Burkeman,16,Zoe Williams,,Oliver BurkemanZoe Williamslexico+coref,Zoe WilliamsOliver Burkemanlexico+coref,,lexico+coref,0.820712251,0.719036833,0.922387668,0.000937042,0.242674794,-1.261479279,8.757672009,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,13,Simon Jenkins,,Paul MasonSimon Jenkinslexico_syntactic,Simon JenkinsPaul Masonlexico_syntactic,,lexico_syntactic,0.861282901,0.793181232,0.929384569,0.000123654,1,0,14.72918599,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,13,Simon Jenkins,,Paul MasonSimon Jenkinscoref,Simon JenkinsPaul Masoncoref,,coref,0.623950439,0.436334954,0.811565924,0.14052585,0.010835896,-3.301419415,1.834292039,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,13,Simon Jenkins,,Paul MasonSimon Jenkinsvoice,Simon JenkinsPaul Masonvoice,,voice,0.579791376,0.524949516,0.634633236,0.015609821,1.95E-05,-8.938248192,4.039548874,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,13,Simon Jenkins,,Paul MasonSimon Jenkinscoref+voice,Simon JenkinsPaul Masoncoref+voice,,coref+voice,0.626830416,0.44628245,0.807378382,0.122903139,0.009736613,-3.373384832,1.950383017,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,13,Simon Jenkins,,Paul MasonSimon Jenkinslexico+voice+coref,Simon JenkinsPaul Masonlexico+voice+coref,,lexico+voice+coref,0.91210982,0.813603374,1,0.000313936,0.272502688,1.178386483,11.61548655,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,13,Simon Jenkins,,Paul MasonSimon Jenkinslexico+voice,Simon JenkinsPaul Masonlexico+voice,,lexico+voice,0.913117032,0.847112409,0.979121655,6.44E-05,0.167626704,1.517461445,17.3775216,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,13,Simon Jenkins,,Paul MasonSimon Jenkinslexico+coref,Simon JenkinsPaul Masonlexico+coref,,lexico+coref,0.948112871,0.925387074,0.970838668,6.66E-07,0.009962074,3.357947747,54.74662874,1,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,14,Suzanne Moore,,Paul MasonSuzanne Moorelexico_syntactic,Suzanne MoorePaul Masonlexico_syntactic,,lexico_syntactic,0.986940053,0.972113532,1,8.67E-08,1,0,91.18540687,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,14,Suzanne Moore,,Paul MasonSuzanne Moorecoref,Suzanne MoorePaul Masoncoref,,coref,0.494532279,0.426293464,0.562771094,0.834848662,4.82E-08,-19.57789702,-0.222466148,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,14,Suzanne Moore,,Paul MasonSuzanne Moorevoice,Suzanne MoorePaul Masonvoice,,voice,0.608547431,0.425531682,0.791563179,0.174960647,0.000443182,-5.721670056,1.646721583,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,14,Suzanne Moore,,Paul MasonSuzanne Moorecoref+voice,Suzanne MoorePaul Masoncoref+voice,,coref+voice,0.620454545,0.48243132,0.758477771,0.072524489,8.15E-05,-7.329972977,2.423037366,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,14,Suzanne Moore,,Paul MasonSuzanne Moorelexico+voice+coref,Suzanne MoorePaul Masonlexico+voice+coref,,lexico+voice+coref,0.995833333,0.984264812,1,2.99E-08,0.225596922,1.312986698,119,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,14,Suzanne Moore,,Paul MasonSuzanne Moorelexico+voice,Suzanne MoorePaul Masonlexico+voice,,lexico+voice,0.991485507,0.977003549,1,7.61E-08,0.55946921,0.608917034,94.22638473,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,14,Suzanne Moore,,Paul MasonSuzanne Moorelexico+coref,Suzanne MoorePaul Masonlexico+coref,,lexico+coref,0.982592227,0.959987095,1,4.85E-07,0.667049946,-0.446536258,59.27374573,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,15,Will Hutton,,Paul MasonWill Huttonlexico_syntactic,Will HuttonPaul Masonlexico_syntactic,,lexico_syntactic,0.938787879,0.866051496,1,7.45E-05,1,0,16.74912081,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,15,Will Hutton,,Paul MasonWill Huttoncoref,Will HuttonPaul Masoncoref,,coref,0.698333333,0.605958854,0.790707813,0.003975944,0.000465957,-5.678205397,5.961187725,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,15,Will Hutton,,Paul MasonWill Huttonvoice,Will HuttonPaul Masonvoice,,voice,0.781439394,0.635121494,0.927757294,0.005923563,0.028203437,-2.673622074,5.3404336,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,15,Will Hutton,,Paul MasonWill Huttoncoref+voice,Will HuttonPaul Masoncoref+voice,,coref+voice,0.772878788,0.642945144,0.902812432,0.004310287,0.014811836,-3.093454858,5.830922233,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,15,Will Hutton,,Paul MasonWill Huttonlexico+voice+coref,Will HuttonPaul Masonlexico+voice+coref,,lexico+voice+coref,0.939621212,0.884818901,0.994423523,2.41E-05,0.980353752,0.02540558,22.27249439,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,15,Will Hutton,,Paul MasonWill Huttonlexico+voice,Will HuttonPaul Masonlexico+voice,,lexico+voice,0.955454545,0.88788634,1,4.80E-05,0.653566261,0.466107972,18.71508261,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,15,Will Hutton,,Paul MasonWill Huttonlexico+coref,Will HuttonPaul Masonlexico+coref,,lexico+coref,0.945454545,0.853599738,1,0.000176029,0.878389104,0.157977771,13.46451123,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,16,Zoe Williams,,Paul MasonZoe Williamslexico_syntactic,Zoe WilliamsPaul Masonlexico_syntactic,,lexico_syntactic,0.978956522,0.945876205,1,2.29E-06,1,0,40.19902547,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,16,Zoe Williams,,Paul MasonZoe Williamscoref,Zoe WilliamsPaul Masoncoref,,coref,0.740557971,0.572134541,0.908981401,0.016599984,0.004834191,-3.856299307,3.96557652,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,16,Zoe Williams,,Paul MasonZoe Williamsvoice,Zoe WilliamsPaul Masonvoice,,voice,0.715424431,0.567237578,0.863611283,0.015652882,0.001323129,-4.818953625,4.036215746,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,16,Zoe Williams,,Paul MasonZoe Williamscoref+voice,Zoe WilliamsPaul Masoncoref+voice,,coref+voice,0.760326087,0.657015357,0.863636817,0.002196611,0.000512775,-5.59576141,6.996186086,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,16,Zoe Williams,,Paul MasonZoe Williamslexico+voice+coref,Zoe WilliamsPaul Masonlexico+voice+coref,,lexico+voice+coref,0.978608696,0.931846003,1,9.13E-06,0.9869616,-0.016859487,28.41647225,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,16,Zoe Williams,,Paul MasonZoe Williamslexico+voice,Zoe WilliamsPaul Masonlexico+voice,,lexico+voice,0.978956522,0.941504509,1,3.76E-06,1,0,35.5066764,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Paul Mason,16,Zoe Williams,,Paul MasonZoe Williamslexico+coref,Zoe WilliamsPaul Masonlexico+coref,,lexico+coref,0.978956522,0.945876205,1,2.29E-06,1,0,40.19902547,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Simon Jenkins,14,Suzanne Moore,,Simon JenkinsSuzanne Moorelexico_syntactic,Suzanne MooreSimon Jenkinslexico_syntactic,,lexico_syntactic,0.973867207,0.954371547,0.993362867,2.89E-07,1,0,67.48508634,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Simon Jenkins,14,Suzanne Moore,,Simon JenkinsSuzanne Moorecoref,Suzanne MooreSimon Jenkinscoref,,coref,0.565700605,0.502492555,0.628908655,0.044745423,1.37E-07,-17.13249992,2.885931839,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Simon Jenkins,14,Suzanne Moore,,Simon JenkinsSuzanne Moorevoice,Suzanne MooreSimon Jenkinsvoice,,voice,0.554020087,0.455771105,0.652269069,0.201573668,2.71E-06,-11.63767142,1.526568549,,,,,,,,,,,,,,,,,,,,,,,,,,,
